Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
SLC4A4	gene	SLC4A4	Expert Review Green;KidGen_Tubulopathies v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hemiplegic migraine;Renal tubular acidosis, proximal, with ocular abnormalities, MIM# 604278			Abnormality of the kidney;HP:0000077	29914390;10545938;11274232;35260236;33439394		False	3	100;0;0	8.20	False		ENSG00000080493	ENSG00000080493	HGNC:11030													
SLC5A2	gene	SLC5A2	Expert Review Green;Expert list;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	"Renal glucosuria, MIM#	233100"			Abnormality of the kidney;HP:0000077	21165652;12436245;26376857		False	3	100;0;0	8.20	False		ENSG00000140675	ENSG00000140675	HGNC:11037													
SLC6A19	gene	SLC6A19	Expert Review Green;Expert list;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Hyperglycinuria, MIM# 138500;Hartnup disorder, MIM# 234500;Iminoglycinuria, MIM# 242600			Abnormality of the kidney;HP:0000077	15286788		False	3	100;0;0	8.20	False		ENSG00000174358	ENSG00000174358	HGNC:27960													
SLC6A20	gene	SLC6A20	Expert Review Green;Expert list;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hyperglycinuria, MIM# 138500			Abnormality of the kidney;HP:0000077	24816252;19033659		False	3	100;0;0	8.20	False		ENSG00000163817	ENSG00000163817	HGNC:30927													
SLC7A7	gene	SLC7A7	Expert Review Green;KidGen_MetabolicRenal v38.1.0;Expert Review Green;KidGen_MetabolicRenal v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Lysinuric protein intolerance, MIM# 222700			Abnormality of the kidney;HP:0000077	10080182;18716612		False	3	100;0;0	8.20	False		ENSG00000155465	ENSG00000155465	HGNC:11065													
SLC7A9	gene	SLC7A9	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Cystinuria, MIM# 220100			Abnormality of the kidney;HP:0000077	10471498		False	3	100;0;0	8.20	False		ENSG00000021488	ENSG00000021488	HGNC:11067													
SMARCAL1	gene	SMARCAL1	Victorian Clinical Genetics Services;Expert Review Green	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000138375	ENSG00000138375	HGNC:11102													
SON	gene	SON	Expert Review Green;Expert Review	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	ZTTK syndrome, MIM# 617140			Abnormality of the kidney;HP:0000077	27545680;27545676;31005274		False	3	100;0;0	8.20	True		ENSG00000159140	ENSG00000159140	HGNC:11183													
STRA6	gene	STRA6	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Microphthalmia, isolated, with coloboma 8, MIM#601186			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000137868	ENSG00000137868	HGNC:30650													
STRADA	gene	STRADA	Expert Review Green;Literature;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Polyhydramnios, megalencephaly, and symptomatic epilepsy;OMIM #611087			Abnormality of the kidney;HP:0000077	30311510, 28688840, 27170158, 17522105		False	3	100;0;0	8.20	False		ENSG00000266173	ENSG00000266173	HGNC:30172													
STX16	gene	STX16	Expert Review Green;Expert list;Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, paternally imprinted (maternal allele expressed)	Pseudohypoparathyroidism, type IB, MIM#603233			Abnormality of the kidney;HP:0000077	27338644;15579741;14561710;24438374		False	3	100;0;0	8.20	False		ENSG00000124222	ENSG00000124222	HGNC:11431													
TBC1D1	gene	TBC1D1	Expert Review Green;Expert Review Green;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	CAKUT			Abnormality of the kidney;HP:0000077	26572137		False	3	100;0;0	8.20	True		ENSG00000065882	ENSG00000065882	HGNC:11578													
TBC1D8B	gene	TBC1D8B	Expert Review Green;Expert Review Green;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Nephrotic syndrome, type 20, MIM# 301028			Abnormality of the kidney;HP:0000077	30661770		False	3	100;0;0	8.20	True		ENSG00000133138	ENSG00000133138	HGNC:24715													
TBCE	gene	TBCE	Expert Review Green;Literature;Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hypoparathyroidism-retardation-dysmorphism syndrome, OMIM #241410			Abnormality of the kidney;HP:0000077	27666369		False	3	100;0;0	8.20	False		ENSG00000116957	ENSG00000116957	HGNC:11582													
TBX18	gene	TBX18	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital anomalies of kidney and urinary tract 2, MIM# 143400			Abnormality of the kidney;HP:0000077	26235987		False	3	100;0;0	8.20	True		ENSG00000112837	ENSG00000112837	HGNC:11595													
TCTN2	gene	TCTN2	Expert Review Green;KidGen_CilioNephronop v38.1.0;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 24, MIM# 616654;MONDO:0014724;Meckel syndrome 8, MIM# 613885;MONDO:0013482			Abnormality of the kidney;HP:0000077	21462283;21565611;25118024;21725307;32139166;25118024;32655147;33590725		False	3	100;0;0	8.20	True		ENSG00000168778	ENSG00000168778	HGNC:25774													
TCTN3	gene	TCTN3	Expert Review Green;KidGen_CilioNephronop v38.1.0;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 18, MIM# 614815;MONDO:0013896;Mohr-Majewski syndrome;Meckel-Gruber syndrome			Abnormality of the kidney;HP:0000077	22883145;32139166;25118024;22883145;34096792		False	3	100;0;0	8.20	True		ENSG00000119977	ENSG00000119977	HGNC:24519													
TFAP2A	gene	TFAP2A	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Branchiooculofacial syndrome, MIM# 113620			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000137203	ENSG00000137203	HGNC:11742													
TMEM138	gene	TMEM138	Expert Review Green;KidGen_CilioNephronop v38.1.0;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 16, MIM# 614465;MONDO:0013764			Abnormality of the kidney;HP:0000077	22282472;28102635;27434533		False	3	100;0;0	8.20	True		ENSG00000149483	ENSG00000149483	HGNC:26944													
TMEM216	gene	TMEM216	Expert Review Green;KidGen_CilioNephronop v38.1.0;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 2, MIM# 608091;Meckel syndrome 2, MIM# 603194			Abnormality of the kidney;HP:0000077	20036350;20512146		False	3	100;0;0	8.20	True		ENSG00000187049	ENSG00000187049	HGNC:25018													
TMEM231	gene	TMEM231	Expert Review Green;KidGen_CilioNephronop v38.1.0;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 20, MIM# 614970;MONDO:0013994;Meckel syndrome 11, MIM# 615397;MONDO:0014164			Abnormality of the kidney;HP:0000077	23012439;23349226;22179047;30617574;27449316;31663672;25869670		False	3	100;0;0	8.20	True		ENSG00000205084	ENSG00000205084	HGNC:37234													
TMEM237	gene	TMEM237	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 14, MIM# 614424			Abnormality of the kidney;HP:0000077	22152675		False	3	100;0;0	8.20	True		ENSG00000155755	ENSG00000155755	HGNC:14432													
TMEM260	gene	TMEM260	Expert Review Green;Expert Review	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Structural heart defects and renal anomalies syndrome, MIM# 617478			Abnormality of the kidney;HP:0000077	28318500;34612517		False	3	100;0;0	8.20	True		ENSG00000070269	ENSG00000070269	HGNC:20185													
TMEM67	gene	TMEM67	Expert Review Green;KidGen_CilioNephronop v38.1.0;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 11, MIM# 613550;Joubert syndrome 6, MIM# 610688;Meckel syndrome 3, MIM# 607361			Abnormality of the kidney;HP:0000077	16415887;17377820;17160906;19508969		False	3	100;0;0	8.20	True		ENSG00000164953	ENSG00000164953	HGNC:28396													
TNS2	gene	TNS2	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephrotic syndrome			Abnormality of the kidney;HP:0000077	29773874		False	3	100;0;0	8.20	True		ENSG00000111077	ENSG00000111077	HGNC:19737													
TOP2B	gene	TOP2B	Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	B-cell immunodeficiency, distal limb anomalies, and urogenital malformations, MIM# 609296			Abnormality of the kidney;HP:0000077	31409799		False	3	100;0;0	8.20	True		ENSG00000077097	ENSG00000077097	HGNC:11990													
TP53RK	gene	TP53RK	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Galloway-Mowat syndrome 4, MIM# 617730			Abnormality of the kidney;HP:0000077	28805828;30053862		False	3	100;0;0	8.20	True		ENSG00000172315	ENSG00000172315	HGNC:16197													
TPRKB	gene	TPRKB	Expert Review Green;Expert Review Green;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Galloway-Mowat syndrome 5, OMIM #617731			Abnormality of the kidney;HP:0000077	28805828;30053862		False	3	100;0;0	8.20	True		ENSG00000144034	ENSG00000144034	HGNC:24259													
TRAF3IP1	gene	TRAF3IP1	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Senior-Loken syndrome 9, MIM# 616629;MONDO:0014712			Abnormality of the kidney;HP:0000077	26487268;18364699;21945076		False	3	100;0;0	8.20	True		ENSG00000204104	ENSG00000204104	HGNC:17861													
TRAP1	gene	TRAP1	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	CAKUT;VACTERL			Abnormality of the kidney;HP:0000077	24152966		False	3	100;0;0	8.20	True		ENSG00000126602	ENSG00000126602	HGNC:16264													
TRIM8	gene	TRIM8	Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Focal segmental glomerulosclerosis and neurodevelopmental syndrome, MIM# 619428;Intellectual disability;Seizures;nephrotic syndrome;proteinuria			Abnormality of the kidney;HP:0000077	30244534;32193649		False	3	100;0;0	8.20	True		ENSG00000171206	ENSG00000171206	HGNC:15579													
TRPC6	gene	TRPC6	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Glomerulosclerosis, focal segmental, 2, MIM# 603965			Abnormality of the kidney;HP:0000077	15879175;15924139;34387384;33918778;32509715		False	3	100;0;0	8.20	True		ENSG00000137672	ENSG00000137672	HGNC:12338													
TRPM6	gene	TRPM6	Expert Review Green;KidGen_Magnesium v38.1.0;Expert Review Green;KidGen_Magnesium v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hypomagnesaemia 1, intestinal (MIM#602014)			Abnormality of the kidney;HP:0000077	21669885		False	3	100;0;0	8.20	False		ENSG00000119121	ENSG00000119121	HGNC:17995													
TSC1	gene	TSC1	Expert Review Green;KidGen_Cystic v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000165699	ENSG00000165699	HGNC:12362													
TSC2	gene	TSC2	Expert Review Green;Expert Review Green;KidGen_Cystic v38.1.0;Victorian Clinical Genetics Services;Australian Genomics Health Alliance Brain Malformations Flagship	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	False		ENSG00000103197	ENSG00000103197	HGNC:12363													
TSEN2	gene	TSEN2	Expert Review Green;Literature;Expert Review Green;Expert list;Expert list;Victorian Clinical Genetics Services;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	TRACK syndrome			Abnormality of the kidney;HP:0000077	PMID: 34964109		False	3	67;0;33	8.20	True		ENSG00000154743	ENSG00000154743	HGNC:28422													
TTC21B	gene	TTC21B	Expert Review Green;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Glomerular disorder (MONDO:0019722), TTC21B-related			Abnormality of the kidney;HP:0000077	35289079;26940125;28124483;31208513;34805047		False	3	33;0;67	8.20	True		ENSG00000123607	ENSG00000123607	HGNC:25660													
TTC21B	gene	TTC21B	Expert Review Green;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 12, MIM# 613820;Short-rib thoracic dysplasia 4 with or without polydactyly, MIM# 613819			Abnormality of the kidney;HP:0000077	29068549;25492405;21258341		False	3	100;0;0	8.20	True		ENSG00000123607	ENSG00000123607	HGNC:25660													
TTC8	gene	TTC8	Expert Review Green;KidGen_CilioNephronop v38.1.0;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 8, MIM# 615985			Abnormality of the kidney;HP:0000077	14520415;19797195		False	3	100;0;0	8.20	True		ENSG00000165533	ENSG00000165533	HGNC:20087													
TULP3	gene	TULP3	Expert Review Green;Literature	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hepatorenocardiac degenerative fibrosis, MIM# 619902			Abnormality of the kidney;HP:0000077	PMID: 35397207		False	3	100;0;0	8.20	True		ENSG00000078246	ENSG00000078246	HGNC:12425													
TXNDC15	gene	TXNDC15	Expert Review Green;Expert Review;KidGen_CilioNephronop v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 14, MIM# 619879			Abnormality of the kidney;HP:0000077	30851085;27894351		False	3	100;0;0	8.20	True		ENSG00000113621	ENSG00000113621	HGNC:20652													
UMOD	gene	UMOD	Expert Review Green;KidGen_Cystic v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	Unknown				Abnormality of the kidney;HP:0000077			False	3	0;0;0	8.20	False		ENSG00000169344	ENSG00000169344	HGNC:12559													
UMOD	gene	UMOD	Expert Review Green;KidGen_Tubulointerstitial v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Autosomal Dominant Tubulointerstitial disease (ADTKD-UMOD);Glomerulocystic kidney disease with hyperuricemia and isosthenuria 609886;Medullary cystic kidney disease 2, MIM# 603860			Abnormality of the kidney;HP:0000077	32954071;32847529;32450155		False	3	100;0;0	8.20	True		ENSG00000169344	ENSG00000169344	HGNC:12559													
UMOD	gene	UMOD	Expert Review Green;Expert Review;Expert Review Green;Expert Review	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Hyperuricemic nephropathy, familial juvenile 1, MIM#	162000"			Abnormality of the kidney;HP:0000077	12471200;12629136		False	3	67;0;33	8.20	False		ENSG00000169344	ENSG00000169344	HGNC:12559													
VDR	gene	VDR	Expert Review Green;KidGen_CalcPhos v38.1.0;Expert Review Red;Victorian Clinical Genetics Services	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Rickets, vitamin D-resistant, type IIA, MIM# 277440			Abnormality of the kidney;HP:0000077	17970811;9005998;2849209		False	3	0;0;100	8.20	False		ENSG00000111424	ENSG00000111424	HGNC:12679													
VHL	gene	VHL	Expert Review Green;Expert list	Kidneyome_SuperPanel		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"von Hippel-Lindau syndrome, MIM#	193300"			Abnormality of the kidney;HP:0000077			False	3	100;0;0	8.20	True		ENSG00000134086	ENSG00000134086	HGNC:12687													
VIPAS39	gene	VIPAS39	Expert Review Green;KidGen_Tubulopathies v38.1.0;Expert Review Green;KidGen_Tubulopathies v38.1.0	Kidneyome_SuperPanel		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Arthrogryposis, renal dysfunction, and cholestasis 2, MIM#613404			Abnormality of the kidney;HP:0000077	20190753;35151346		False	3	100;0;0	8.20	False		ENSG00000151445	ENSG00000151445	HGNC:20347													
